id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_700,"Adapter Sạc 2 cổng Type C PD 18W QC 3.0 Xmobile DS714 Xanh Navy","Thiết kế 2 cổng ra Type-C và USB cho nguồn sạc đến 12V - 1.5A 
Adapter sạc 2 cổng Type C PD 18W QC 3.0 Xmobile DS714 xanh Navy cho phép bạn sạc đồng thời 2 máy với công suất sạc riêng mỗi cổng lên đến 18W, dòng sạc cụ thể cho Type-C là 5V - 3A, 9V - 2A, 12V - 1.5A còn USB  5V - 3A, 9V - 2A và 12V - 1.5A, nạp năng lượng tiện lợi. 
 
 
Đảm bảo an toàn và sạc tốc độ cao với công nghệ sạc nhanh Quick Charge 3.0 và Power Delivery 
Những công nghệ sạc tiên tiến nhất hiện nay có khả năng chỉnh mức điện áp thích hợp với thiết bị cần sạc, nâng cao hiệu suất sạc cho thiết bị bạn đầy pin nhanh chóng, không phải tốn thời gian chờ đợi lâu. 
 
 
Adapter Xmobile phù hợp với nhiều loại cáp sạc phổ biến như Type-C, Micro USB, Lightning,... 
Tiết kiệm chi phí của người dùng tối đa, khi bạn không cần phải mua thêm cáp sạc khi sắm chiếc adapter này. 
 
 
Kiểu dáng hiện đại, chân cắm tiện gấp lại 
Không chiếm chỗ trong túi đồ thường nhật của bạn nhờ thiết kế nhỏ nhắn, 2 chấu gấp lại nhẹ nhàng, adapter sạc linh động trong việc sử dụng, cất giữ và mang đi. 
 
 
 
Thiết kế sành điệu, tiện dụng, sử dụng bền, sạc mau, tin tưởng Xmobile DS714 sẽ là phụ kiện tiện dụng làm bạn hài lòng ngay từ khi tậu em nó về nhà đấy.",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-type-c-pd-18w-xmobile-ds714-2-org.jpg,https://tmdt2020group02.store/product/adapter-sac-2-cong-type-c-pd-18w-qc-3-0-xmobile-ds714-xanh-navy/,"Adapter, Phụ kiện","Điện tử cũ",250000VND,in stock,wc_post_id_700,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-type-c-pd-18w-xmobile-ds714-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-type-c-pd-18w-xmobile-ds714-4-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-type-c-pd-18w-xmobile-ds714-6-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-type-c-pd-18w-xmobile-ds714-7-org.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200000VND,new,published,,,,,,,
wc_post_id_696,"Adapter Sạc Type-C 87W Apple MNF82 Trắng","Adapter Sạc Type-C 87W Apple MNF82 Trắng có thết kế đơn giản, nhỏ gọn, với logo Apple nằm giữa cho Adapter thêm phần sang trọng hơn 
 
Adapter sạc trang bị cổng sạc USB Type-C hiện đại, kết nối với cáp 2 đầu Type-C để sạc nhanh cho laptop của bạn 
 
Adapter Apple MNF82 tương thích với nhiều mẫu laptop và các mẫu MacBook có cổng Type-C, Thunderbolt 3 như: 
- MacBook (Retina, 12 inch, 2015 - 2017). 
 
- MacBook Air (Retina, 13 inch, 2018 trở lên). 
 
- MacBook Pro (13 inch, 2016 trở lên). 
 
- MacBook Pro (15 inch, 2016 trở lên). 
 
 
Giúp cho thiết bị thông minh của bạn nhanh chóng đầy pin với công suất sạc lên đến 87W, tiết kiệm thời gian sạc pin một cách hiệu quả",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-87w-cho-ipad-macbook-apple-trang-1-2-org.jpg,https://tmdt2020group02.store/product/adapter-sac-type-c-87w-apple-mnf82-trang/,"Adapter, Phụ kiện","Điện tử cũ",2800000VND,in stock,wc_post_id_696,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-87w-cho-ipad-macbook-apple-trang-2-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-87w-cho-ipad-macbook-apple-trang-3-2-org.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2350000VND,new,published,,,,,,,
wc_post_id_693,"Adapter Sạc 12W dùng cho iPhone/iPad/iPod Apple MGN03 Trắng","Adapter Sạc 12 W Apple MGN03 Trắng được Apple thiết kế khá gọn nhẹ, củ sạc có chuôi tròn quen thuộc 
 
Kết nối nhiều loại cáp sạc thông dụng hiện tại với trang bị cổng USB 
 
Adapter Sạc 12 W của Apple hỗ trợ sạc nhanh cho các thiết bị iPhone, iPad, iPod 
 
 
Với kiểu dáng được tối ưu gọn gàng, tiện lợi cho người dùng mang theo, Adapter Sạc 12 W dùng cho iPhone/iPad/iPod Apple MGN03 Trắng sẽ là một trợ thủ cho các thiết bị iPhone, iPad, iPod.",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-12w-cho-iphone-ipad-ipod-apple-mgn03-1-1-org.jpg,https://tmdt2020group02.store/product/adapter-sac-12w-dung-cho-iphone-ipad-ipod-apple-mgn03-trang/,"Adapter, Phụ kiện","Điện tử cũ",465000VND,in stock,wc_post_id_693,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-12w-cho-iphone-ipad-ipod-apple-mgn03-2-1-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,465000VND,new,published,,,,,,,
wc_post_id_687,"Adapter sạc 2 cổng USB Type C PD 60W Anker PowerPort Atom III A2322 Trắng","Thiết kế nhỏ gọn, tinh tế dễ dàng mang theo 
Adapter sạc 2 cổng USB Type C PD 60W Anker PowerPort Atom III A2322 Trắng dễ dàng đặt gọn trong balo, giỏ xách hay cả túi quần của bạn. 
 
 
Sạc tiện lợi với 1 cổng USB-C và 1 cổng USB-A 
 
Tương thích với đa dạng các thiết bị công nghệ qua các loại cáp sạc thông dụng 
Cho việc nạp pin cho điện thoại, máy tính bảng, laptop, hay pin sạc dự phòng…  của bạn thật đơn giản khi dùng adapter sạc. 
 
 
Adapter với công nghệ sạc nhanh Power Delivery và PowerIQ tích hợp trên cổng USB-C 3.0 
Đẩy nhanh tốc độ dòng sạc và dòng sạc cũng được tự động điều chỉnh tương thích với nhiều thiết bị ở các mức điện áp khác nhau, giúp sạc nhanh và an toàn. 
 
 
Công nghệ PowerIQ trên dòng sạc 5V-2.4A qua cổng USB-A 2.0 
Cho phép bạn tiết kiệm thời gian nạp pin cho thiết bị của mình qua cổng kết nối này, với dòng output được tối ưu hóa, sạc nhanh hơn mà không hại pin, không lo xuống pin. 
 
 
Sạc cùng lúc 2 cổng thật dễ dàng 
Tổng cổng suất 60 W được phân phối thông mih qua 2 cổng sạc trên sạc Anker để bạn cùng lúc sạc 2 thiết bị, tiết kiệm thời gian và không gian làm việc của bạn. 
 
 
 
Tóm lại, lựa chọn Adapter Anker PowerPort Atom III A2322 sẽ là lựa chọn thông minh, cho 1 thiết bị gọn gàng mà tiện dụng, phục vụ hiệu quả cho nhu cầu giải trí và công việc của bạn.",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-60w-anker-powerport-atom-iii-a2322-1-org.jpg,https://tmdt2020group02.store/product/adapter-sac-2-cong-usb-type-c-pd-60w-anker-powerport-atom-iii-a2322-trang/,"Adapter, Phụ kiện","Điện tử cũ",800000VND,in stock,wc_post_id_687,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-60w-anker-powerport-atom-iii-a2322-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-60w-anker-powerport-atom-iii-a2322-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-60w-anker-powerport-atom-iii-a2322-4-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-2-cong-60w-anker-powerport-atom-iii-a2322-5-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,800000VND,new,published,,,,,,,
wc_post_id_682,"Adapter Sạc Type C PD 20W Anker PowerPort III Nano A2633 Trắng","Adapter trang bị cổng sạc USB-C với công suất đến 20W, sạc nhanh hiệu quả cho thiết bị di động của bạn 
 
Thiết kế nhỏ gọn, tinh tế, thật dễ dàng để đặt adapter ngay trong giỏ xách hay túi quần mà không gây vướng víu 
Adapter Sạc Type C PD 20W Anker PowerPort III Nano A2633 Trắng trọng lượng tương đương với 1 cục pin 3A với kích thước gọn gàng trong lòng bàn tay, sử dụng adapter sạc này của Anker thật tiện lợi ở mọi nơi. 
 
 
Nhờ công nghệ sạc nhanh Power Delivery trên cổng USB-C, bạn có thể an tâm dùng sạc cho nhiều thiết bị di động khác nhau 
Công nghệ Power Delivery hướng tới chuẩn sạc nhanh an toàn cho tất cả các thiết bị đi động. Và vì thế, bạn có thể dùng nó cho điện thoại, máy tính bảng, laptop, pin sạc dự phòng… với tốc độ sạc nhanh ấn tượng mà không lo tổn hại đến tuổi thọ của pin . 
 
  
 
 
Apdater Anker sử dụng hoàn hảo cho iPhone 12 với công suất tương thích tối ưu 
Ngoài ra, bạn có thể dùng nó cho hầu hết các thiết bị dùng cổng USB-C với sự hỗ trợ của cáp sạc thích hợp. 
 
 
 
Như vậy, với adapter Sạc Type C PD 20W Anker PowerPort III Nano A2633 trắng, việc tìm kiếm nguồn sạc an toàn cho thiết bị mới nhất của Apple thật đơn giản, và bạn có thể dùng nó cho mọi thiết bị có cổng sạc tương thích mà bạn đang sở hữu.",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-pd-20w-anker-powerport-nano-a2633-trang-1-org.jpg,https://tmdt2020group02.store/product/adapter-sac-type-c-pd-20w-anker-powerport-iii-nano-a2633-trang/,"Adapter, Phụ kiện","Điện tử cũ",350000VND,in stock,wc_post_id_682,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-pd-20w-anker-powerport-nano-a2633-trang-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-pd-20w-anker-powerport-nano-a2633-trang-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-type-c-pd-20w-anker-powerport-nano-a2633-trang-4-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350000VND,new,published,,,,,,,
wc_post_id_676,"Adapter Sạc Type C 20W dùng cho iPhone/iPad Apple MHJE3 Trắng","Thiết kế dành cho mọi thiết bị iPhone, iPad 
Adapter Sạc Type C 20W dùng cho iPhone/iPad Apple MHJE3 trắng tương thích hoàn toàn với iPhone, iPad, đảm bảo an toàn thiết bị khi sạc và cho chính bạn, ngoài ra còn giúp nâng cao độ bền cho phụ kiện, thiết bị, pin lâu chai hơn. 
 
 
Hỗ trợ sạc nhanh Power Delivery cùng nguồn ra Type-C 20W 
Công suất đến 20W, công nghệ Power Delivery đáp ứng nhiều mức sạc khác nhau, cho phép kết nối và cung cấp năng lượng với tốc độ cao cho điện thoại, máy tính bảng của bạn. 
 
Adapter trang bị cổng ra Type-C hiện đại, kết hợp với dây cáp phù hợp giúp sạc tốt cho các dòng máy phổ biến hiện nay. 
 
 
Màu trắng thanh lịch, thiết kế tinh tế, dễ dàng cất giữ và mang đi 
Có chuôi 2 chấu phổ biến, kết nối dễ dàng với nguồn điện ở khắp nơi, cho bạn sử dụng adapter sạc Apple tiện lợi, linh hoạt hơn. 
 
 
 
Tóm lại, Apple MHJE3 với kiểu dáng hiện đại, tiện dùng, tiện mang theo, tương thích và sạc nhanh cho iPhone, iPad, hàng nguyên seal của Apple, rất thích hợp cho mọi tín đồ của 'táo khuyết'.",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-type-c-20w-cho-iphone-ipad-apple-mhje3-1-org-1.jpg,https://tmdt2020group02.store/product/adapter-sac-type-c-20w-dung-cho-iphone-ipad-apple-mhje3-trang/,"Phụ kiện, Pin sạc dự phòng","Điện tử cũ",720000VND,in stock,wc_post_id_676,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-type-c-20w-cho-iphone-ipad-apple-mhje3-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-type-c-20w-cho-iphone-ipad-apple-mhje3-3-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,720000VND,new,published,,,,,,,
wc_post_id_668,"Adapter Sạc 1A AVA DS432X","Màu sắc: Trắng",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-1-org.jpg,https://tmdt2020group02.store/product/adapter-sac-1a-ava-ds432x/?attribute_pa_mau-sac=trang,"Adapter, Phụ kiện","Điện tử cũ",80000VND,in stock,wc_post_id_666,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-2-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-3-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-3-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80000VND,new,published,,,,,,,"mau-sac:Đen/Trắng:Trắng"
wc_post_id_667,"Adapter Sạc 1A AVA DS432X","Màu sắc: Đen",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-1-2-org.jpg,https://tmdt2020group02.store/product/adapter-sac-1a-ava-ds432x/?attribute_pa_mau-sac=den,"Adapter, Phụ kiện","Điện tử cũ",80000VND,in stock,wc_post_id_666,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-2-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-3-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-1a-ava-ds432x-trang-3-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80000VND,new,published,,,,,,,"mau-sac:Đen/Trắng:Đen"
wc_post_id_660,"Adapter Sạc 2 cổng USB 2.4A Type C 3A Xmobile DS165X Trắng","Nạp pin đầy nhanh hơn nhờ tích hợp nguồn ra USB dòng sạc tối đa 2.4A và Type C có dòng sạc đến 3A 
Adapter sạc 2 cổng USB 2.4A Type C 3A Xmobile DS165X trắng sẽ làm bạn bất ngờ với tốc độ sạc vượt trội của mình khi sạc các smartphone Oppo, Samsung, Huawei,... hay các thiết bị thông dụng khác như tablet, quạt mini, sạc dự phòng, loa Bluetooth, tai nghe Bluetooth, giúp rút ngắn thời gian chờ đợi hiệu quả. 
 
 
Thiết kế adapter sạc chắc chắn, có 2 cổng kết nối cho phép sạc 2 máy đồng thời 
Vỏ adapter màu trắng bền đẹp, hạn chế nứt vỡ, cách điện, đảm bảo an toàn cho thiết bị và người dùng trong suốt quá trình sử dụng. Hỗ trợ 2 cổng sạc, cho bạn tiết kiệm không gian ổ điện, thoải mái nạp năng lượng cho những thiết bị thông minh yêu thích của mình hay chia sẻ với mọi người dễ dàng. 
 
 
Xmobile DS165X phù hợp với nhiều loại dây cáp sạc được sử dụng phổ biến hiện nay 
Như dây cáp Micro USB, USB Type C, Lightning, với sự kết hợp tối ưu này giúp tăng hiệu năng của adapter, cho bạn sự lựa chọn dây cáp đa dạng hơn. 
 
 
 
Có thể thấy rằng với khả năng sạc nhanh chóng, dễ dàng, chất lượng tốt, tính an toàn cao, adapter Xmobile DS165X thực sự rất hữu ích cho người thường xuyên có nhu cầu sử dụng điện thoại thông minh, máy tính bảng và các đồ công nghệ khác.",https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-2-cong-usb-type-c-3a-xmobile-ds165x-1-1-org.jpg,https://tmdt2020group02.store/product/adapter-sac-2-cong-usb-2-4a-type-c-3a-xmobile-ds165x-trang/,"Adapter, Phụ kiện","Điện tử cũ",180000VND,in stock,wc_post_id_660,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-2-cong-usb-type-c-3a-xmobile-ds165x-2-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-2-cong-usb-type-c-3a-xmobile-ds165x-3-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/adapter-sac-2-cong-usb-type-c-3a-xmobile-ds165x-4-1-org.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100000VND,new,published,,,,,,,
wc_post_id_578,"Laptop HP Pavilion x360 dh0103TU i3 8145U/4GB/1TB/Touch/Win10 (6ZF24PA)","Thiết kế theo xu hướng tối giản và nhỏ gọn, laptop HP Pavilion x360 dh0103TU vô cùng di động phù hợp mới những ai thường phải di chuyển nơi làm việc. Cấu hình ổn với Chip Intel Core i3, RAM 4 GB đáp ứng hoàn hảo mọi nhu cầu làm việc văn phòng và học tập. 
Thanh lịch, gọn nhẹ 
Với thiết kế đơn giản, lớp vỏ nhựa bề mặt lưng nhám phẳng thể hiện nét thanh lịch mà sang trọng phù hợp với nhiều đối tượng sử dụng ở nhiều lứa tuổi. Cũng nhờ vào lớp vỏ nhựa mà laptop chỉ có 1.65 kg, khá nhẹ để mang theo bên bạn. 
 
 
Sử dụng như máy tính bảng 
Laptop HP Pavilion x360 dh0103TU sở hữu màn hình cảm ứng đa điểm đi kèm bút hỗ trợ các tác vụ chỉnh sửa và thu phóng hình ảnh, văn bản tức thời. Bản lề gập linh hoạt giúp bạn có thể sử dụng được ở các tư thế mở 180 độ, gập lều,... 
 
 
 
Màn hình 14 inch độ phân giải Full HD cho hình ảnh chuyển động mượt mà, sống động như thật. Thêm vào đó là viền màn hình mỏng tạo cảm giác không gian hiển thị rộng như máy tính 15 inch. 
 
 
Cấu hình đáp ứng tốt công việc văn phòng 
Lưu trữ mọi thông tin, hình ảnh,... trên bộ ổ cứng HDD 1 TB mà chẳng lo hết dung lượng. Chip Intel Core i3 thế hệ thứ 8 và RAM 4 GB cho phép bạn sử dụng mượt mà các ứng dụng Word, Excel,... hay xem phim và chơi các game nhẹ nhàng. 
 
 
Laptop sử dụng công nghệ Realtek High Definition Audio nhằm mang đến những âm thanh sôi nổi và chân thực nhất để bạn tận hưởng cảm giác giải trí thật sự như đang ở liveshow. 
 
Bạn có thể sử dụng các tác vụ văn phòng bình thường như: đánh máy, nghe nhạc, lướt Facebook khoảng 4 giờ liên tục mà không cần cắm sạc.",https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-w-13-org.jpg,https://tmdt2020group02.store/product/laptop-hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-win10-6zf24pa/,"Laptop","Điện tử cũ",11490000VND,in stock,wc_post_id_578,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-w-1-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-w-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-w-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-w-12-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-pavilion-x360-dh0103tu-i3-8145u-4gb-1tb-touch-w-14-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,11490000VND,new,published,,,,,,,
wc_post_id_570,"Laptop HP Envy 13 ba0045TU i5 1035G4/8GB/256GB/Office H&S2019/Win10 (171M2PA)","Laptop HP Envy 13 ba0045TU i5 (171M2PA) một sản phẩm có cấu hình mạnh mẽ, vẻ sang trọng và gọn nhẹ của HP mang lại thì đây là sự lựa chọn phù hợp để chạy các ứng dụng văn phòng và các ứng dụng giải trí thông thường. 
Thiết kế mỏng nhẹ sang trọng đồng hành cùng bạn ở mọi nơi 
Laptop HP Envy 13 mang vẻ sang trọng đẳng cấp, đường nét mạnh mẽ. Các chi tiết được gia công tỉ mỉ góc cạnh được bo tròn nhẹ để dễ dàng cầm nắm. Với trọng lượng 1.258 kg và mỏng 16.9 mm bạn có thể dễ dàng mang theo bên mình mà không gây quá nhiều khó khăn. 
 
Kế bên nút Alt là vùng cảm biến vân tay giúp bạn đăng nhập vào destop thật nhanh chóng mà không cần gõ password. 
 
Bàn phím của máy có đèn nền giúp cho người dùng sử dụng một cách dễ dàng hơn ở môi trường thiếu ánh sáng. 
 
 
Hình ảnh sắc nét và góc nhìn rộng hơn 
Màn hình chiếc laptop được thiết kế viền siêu mỏng với kích thước 13.3 inch thì bạn sẽ cảm thấy màn hình sẽ được rộng hơn đối với các loại laptop cùng phân khúc. 
Tấm nền IPS đảm bảo hình ảnh rõ ràng, độ phân giải Full HD, màu sắc sRGB 100%, Adobe RGB 76% và độ sáng là 208 nits mang lại chất lượng hình ảnh sắc nét, rực rỡ và chân thực hơn khi làm việc cũng như học tập và giải trí. 
 
 
Đáp ứng tốt ứng dụng văn phòng và đồ họa thông thường 
Laptop HP này được trang bị chip Intel Core i5 Gen 10 mới nhất đi cùng RAM 8 GB cho khả năng làm việc với các ứng dụng văn phòng và đồ họa thông thường như Chrome, Word, PTS... 
 
 
 
Cùng với tốc độ truy xuất siêu nhanh của ổ cứng SSD 256 GB thì bạn chỉ mất khoảng 15 giây để mở máy và 7 giây để mở ứng dụng. 
 
 
 
Bang & Olufsen audio đem lại trải nghiệm âm thanh chân thật, công nghệ điều chỉnh thông minh. Sản phẩm đảm bảo đem đến âm thanh chất lượng rõ ràng và chân thật như trong rạp chiếu phim. 
 
Laptop được trang bị cổng giao tiếp USB 3.1, Cổng đọc thẻ nhớ,  Thunderbolt 3 để truyền dữ liệu nhanh, đầu ra video và các tính năng khác. 
 
Viên pin Li-Ion 3 cell cho thời gian sử dụng soạn văn bản, xem video, lướt web,... không chơi game là khoảng 7- 8 tiếng liên tục đảm bảo cho bạn 1 ngày làm việc hiệu quả mà không cần cắm sạc thường xuyên. 
Laptop HP Envy 13 ba0045TU i5 (171M2PA) 13 với cấu hình mạnh mẽ, gọn nhẹ và sang trọng thì đây chính là sản phẩm phù hợp với các bạn sinh viên hay dân văn phòng khi thường xuyên mang theo những chiếc laptop bên mình",https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-envy-13-ba0045tu-i5-171m2pa-2-1-org.jpg,https://tmdt2020group02.store/product/laptop-hp-envy-13-ba0045tu-i5-1035g4-8gb-256gb-office-hs2019-win10-171m2pa/,"Laptop","Điện tử cũ",21990000VND,in stock,wc_post_id_570,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-envy-13-ba0045tu-i5-171m2pa-1-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-envy-13-ba0045tu-i5-171m2pa-3-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-envy-13-ba0045tu-i5-171m2pa-4-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-envy-13-ba0045tu-i5-171m2pa-13-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-envy-13-ba0045tu-i5-171m2pa-14-1-org.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,19490000VND,new,published,,,,,,,
wc_post_id_562,"Laptop HP 15s du1056TU 6405U/4GB/512GB/Win10 (1W7R5PA)","Laptop HP 15s du1056TU (1W7R5PA) là một sản phẩm phù hợp nếu bạn đang muốn tìm một chiếc máy tính có cấu hình ổn định áp dụng cho việc học tập và làm việc văn phòng cơ bản. Laptop có thiết kế gọn nhẹ giúp bạn dễ dàng hơn trong việc mang đi học hay đi làm. 
Thiết kế gọn nhẹ, dễ mang đi 
Laptop HP 15s du1056TU sở hữu thiết kế đơn giản, gọn gàng, pin liền, phù hợp với dân văn phòng, học sinh, sinh viên,... 
 
Lớp vỏ nhựa màu bạc bên ngoài giúp laptop thêm thanh lịch và tinh tế cùng trọng lượng 1.78 kg, dày 19.9 mm cho bạn dễ dàng mang theo bên người như đi học, đi làm. 
 
 
 
Bàn phím laptop có cụm phím số, hành trình phím tốt, bề mặt phím lớn rất dễ nhìn vì vậy tuy máy tính không có đèn nền nhưng cũng khó mà bấm nhầm. 
 
 
 
Laptop HP được trang bị các cổng thông tin cơ bản như USB 3.0 tiện lợi, cổng HDMI, kết nối mạng LAN (RJ45), USB Type-C,... 
 
 
Hiệu năng tốt cho làm việc văn phòng 
HP 15s du1056TU sở hữu chip Intel Pentium cùng RAM 4 GB đáp ứng tốt về nhu cầu học tập, lướt web hay giải trí thông thường, giúp bạn dễ dàng thao tác và làm việc trên Word, Excel, Chrome,... 
 
 
 
Laptop với ổ cứng SSD 512 GB giúp khởi động máy nhanh hơn hay khi truy cập các ứng dụng, thoải mái lưu trữ dữ liệu và không lo làm mất dữ liệu kể cả khi máy của bạn bị mất điện đột ngột. 
 
 
Không gian hiển thị lớn, dễ nhìn, dễ làm việc 
Laptop màn hình rộng 15.6 inch với công nghệ màn hình SVA cho góc nhìn rộng hơn, giúp tiết kiệm điện năng và tăng diện tích màn hình lớn hơn trên khung máy, nhờ đó bạn có thể thoải mái làm việc cũng như giải trí. 
 
Bên cạnh đó, máy tính sở hữu độ phân giải Full HD (1920 x 1080) cho hình ảnh hiển thị sắc nét, sống động hơn. 
 
 
 
Laptop trang bị pin 3 cell có thời lượng sử dụng thực tế khoảng 4 giờ đồng hồ sử dụng liên tục, đủ để đáp ứng nhu cầu học tập, giải trí hằng ngày. 
 
Laptop HP 15s du1056TU (1W7R5PA) với thiết kế gọn nhẹ và cùng cấu hình ổn định sẽ là sản phẩm phù hợp với các bạn sinh viên hay dân văn phòng khi thường xuyên mang theo những chiếc laptop bên mình.",https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-15s-du1056tu-6405u-1w7r5pa-10-org.jpg,https://tmdt2020group02.store/product/laptop-hp-15s-du1056tu-6405u-4gb-512gb-win10-1w7r5pa/,"Laptop","Điện tử cũ",8890000VND,in stock,wc_post_id_562,,"https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-15s-du1056tu-6405u-1w7r5pa-1-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-15s-du1056tu-6405u-1w7r5pa-2-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-15s-du1056tu-6405u-1w7r5pa-3-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-15s-du1056tu-6405u-1w7r5pa-4-org.jpg,https://tmdt2020group02.store/wp-content/uploads/2020/11/hp-15s-du1056tu-6405u-1w7r5pa-6-org.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8890000VND,new,published,,,,,,,
